Case ID,Activity,Timestamp,Person,Product,Customer,Location
43,Unknown Task,2024-01-22 17:28:07,Felix Schroeder,Product A,Firma 1,Standort A
43,Fehler im System eintragen,2024-01-22 17:45:07,Niklas Weber,Product E,Firma 5,Standort B
43,Lager informieren,2024-01-22 18:04:07,Anna Schmidt,Product D,Firma 4,Standort B
43,Unknown Task,2024-01-22 18:08:07,Emma Hoffmann,Product B,Firma 4,Standort C
43,Ware zusammenstellen,2024-01-22 18:37:07,Lukas Wagner,Product C,Firma 5,Standort B
43,Unknown Task,2024-01-22 18:52:07,Sophia Bauer,Product B,Firma 5,Standort C
43,Unknown Task,2024-01-22 19:13:07,Felix Schroeder,Product D,Firma 2,Standort A
43,Ware verpacken,2024-01-22 19:25:07,Sophia Bauer,Product D,Firma 3,Standort C
43,Unknown Task,2024-01-22 19:30:07,Sophia Bauer,Product A,Firma 1,Standort C
43,Verpackung prüfen,2024-01-22 19:41:07,Mia Fischer,Product B,Firma 5,Standort E
43,Unknown Task,2024-01-22 19:43:07,Emma Hoffmann,Product B,Firma 4,Standort B
43,Unknown Task,2024-01-22 19:53:07,Emma Hoffmann,Product B,Firma 1,Standort D
43,Unknown Task,2024-01-22 20:10:07,Mia Fischer,Product A,Firma 3,Standort B
43,Paket zur Warenausgabe bringen,2024-01-22 20:25:07,Julia Schneider,Product B,Firma 5,Standort E
43,Paket an Kunde übergeben,2024-01-22 20:49:07,Anna Schmidt,Product B,Firma 3,Standort E
43,Bestellstatus im System ändern,2024-01-22 21:04:07,Anna Schmidt,Product D,Firma 1,Standort B
43,Unknown Task,2024-01-22 21:22:07,Julia Schneider,Product E,Firma 5,Standort B
44,Unknown Task,2024-01-22 14:45:07,Julia Schneider,Product C,Firma 4,Standort C
44,Anzahl der Ware prüfen,2024-01-22 15:00:07,Max Mueller,Product C,Firma 3,Standort C
44,Unknown Task,2024-01-22 15:14:07,Max Mueller,Product D,Firma 3,Standort A
44,Unknown Task,2024-01-22 15:32:07,Leon Zimmermann,Product C,Firma 4,Standort C
44,Fehler im System eintragen,2024-01-22 16:02:07,Leon Zimmermann,Product D,Firma 5,Standort A
44,Lager informieren,2024-01-22 16:10:07,Emma Hoffmann,Product A,Firma 5,Standort B
44,Unknown Task,2024-01-22 16:40:07,Lukas Wagner,Product E,Firma 1,Standort A
44,Ware zusammenstellen,2024-01-22 16:54:07,Lukas Wagner,Product B,Firma 5,Standort C
44,Unknown Task,2024-01-22 17:16:07,Sophia Bauer,Product A,Firma 5,Standort A
44,Bescheinigung dazulegen,2024-01-22 17:43:07,Anna Schmidt,Product C,Firma 4,Standort C
44,Unknown Task,2024-01-22 17:57:07,Felix Schroeder,Product A,Firma 3,Standort A
44,Ware verpacken,2024-01-22 18:25:07,Leon Zimmermann,Product A,Firma 5,Standort D
44,Unknown Task,2024-01-22 18:50:07,Niklas Weber,Product E,Firma 5,Standort B
44,Anzahl der Ware prüfen,2024-01-22 18:52:07,Felix Schroeder,Product D,Firma 5,Standort D
44,Unknown Task,2024-01-22 19:11:07,Anna Schmidt,Product C,Firma 2,Standort B
44,Unknown Task,2024-01-22 19:38:07,Lukas Wagner,Product D,Firma 4,Standort B
44,Unknown Task,2024-01-22 19:43:07,Leon Zimmermann,Product D,Firma 5,Standort C
44,Paket zur Warenausgabe bringen,2024-01-22 19:55:07,Julia Schneider,Product B,Firma 3,Standort E
44,Paket an Kunde übergeben,2024-01-22 19:59:07,Anna Schmidt,Product D,Firma 2,Standort A
44,Bestellstatus im System ändern,2024-01-22 20:11:07,Anna Schmidt,Product B,Firma 5,Standort D
44,Unknown Task,2024-01-22 20:24:07,Sophia Bauer,Product E,Firma 1,Standort E
45,Unknown Task,2024-01-22 14:45:07,Sophia Bauer,Product A,Firma 2,Standort D
46,Unknown Task,2024-01-22 14:45:07,Julia Schneider,Product B,Firma 3,Standort C
46,Unknown Task,2024-01-22 14:46:07,Niklas Weber,Product D,Firma 5,Standort B
46,Unknown Task,2024-01-22 15:04:07,Max Mueller,Product A,Firma 2,Standort C
46,"Informationen an 
Transporteur übermitteln",2024-01-22 15:25:07,Max Mueller,Product B,Firma 4,Standort B
46,Paket an Transporteur übergeben,2024-01-22 15:39:07,Mia Fischer,Product C,Firma 5,Standort C
46,Bestellstatus im System ändern,2024-01-22 15:43:07,Niklas Weber,Product A,Firma 3,Standort A
46,Unknown Task,2024-01-22 15:55:07,Emma Hoffmann,Product B,Firma 1,Standort D
47,Unknown Task,2024-01-22 14:45:07,Niklas Weber,Product C,Firma 5,Standort D
47,Ware zusammenstellen,2024-01-22 14:59:07,Leon Zimmermann,Product C,Firma 5,Standort E
47,Unknown Task,2024-01-22 15:15:07,Felix Schroeder,Product B,Firma 4,Standort D
47,Bescheinigung dazulegen,2024-01-22 15:39:07,Leon Zimmermann,Product C,Firma 1,Standort A
47,Unknown Task,2024-01-22 15:59:07,Max Mueller,Product E,Firma 5,Standort D
47,Ware verpacken,2024-01-22 16:05:07,Felix Schroeder,Product C,Firma 5,Standort B
47,Unknown Task,2024-01-22 16:09:07,Julia Schneider,Product A,Firma 3,Standort E
47,Anzahl der Ware prüfen,2024-01-22 16:30:07,Emma Hoffmann,Product E,Firma 2,Standort D
47,Unknown Task,2024-01-22 16:52:07,Max Mueller,Product A,Firma 3,Standort D
47,Unknown Task,2024-01-22 17:18:07,Niklas Weber,Product E,Firma 3,Standort D
47,Unknown Task,2024-01-22 17:47:07,Emma Hoffmann,Product D,Firma 2,Standort B
47,"Informationen an 
Transporteur übermitteln",2024-01-22 17:48:07,Felix Schroeder,Product B,Firma 5,Standort D
47,Paket an Transporteur übergeben,2024-01-22 18:02:07,Max Mueller,Product A,Firma 5,Standort B
47,Bestellstatus im System ändern,2024-01-22 18:08:07,Felix Schroeder,Product C,Firma 4,Standort B
47,Unknown Task,2024-01-22 18:16:07,Max Mueller,Product D,Firma 2,Standort D
48,Kunden anschreiben,2024-01-22 14:45:07,Mia Fischer,Product A,Firma 3,Standort E
48,Unknown Task,2024-01-22 14:53:07,Anna Schmidt,Product E,Firma 4,Standort B
48,Unknown Task,2024-01-22 14:56:07,Lukas Wagner,Product D,Firma 5,Standort A
48,Fehlende Daten raussuchen,2024-01-22 15:24:07,Anna Schmidt,Product D,Firma 1,Standort E
48,Kunden anschreiben,2024-01-22 15:40:07,Felix Schroeder,Product B,Firma 4,Standort B
48,Unknown Task,2024-01-22 15:55:07,Max Mueller,Product A,Firma 4,Standort A
48,Unknown Task,2024-01-22 16:05:07,Felix Schroeder,Product A,Firma 2,Standort C
48,Unknown Task,2024-01-22 16:31:07,Lukas Wagner,Product D,Firma 3,Standort D
48,Bestellung in System eintragen,2024-01-22 16:34:07,Niklas Weber,Product E,Firma 5,Standort B
48,Lagerbestand überprüfen,2024-01-22 17:00:07,Niklas Weber,Product B,Firma 1,Standort B
48,Unknown Task,2024-01-22 17:06:07,Mia Fischer,Product C,Firma 5,Standort A
48,Ware bestellen,2024-01-22 17:31:07,Lukas Wagner,Product B,Firma 4,Standort A
48,Information an Kunde verschicken,2024-01-22 17:58:07,Mia Fischer,Product A,Firma 5,Standort D
48,Unknown Task,2024-01-22 18:28:07,Felix Schroeder,Product B,Firma 2,Standort C
48,Unknown Task,2024-01-22 18:35:07,Leon Zimmermann,Product E,Firma 1,Standort C
48,Ware bestellen,2024-01-22 18:49:07,Sophia Bauer,Product A,Firma 5,Standort D
48,Information an Kunde verschicken,2024-01-22 18:57:07,Lukas Wagner,Product A,Firma 2,Standort C
48,Unknown Task,2024-01-22 19:24:07,Emma Hoffmann,Product A,Firma 3,Standort C
48,Unknown Task,2024-01-22 19:29:07,Julia Schneider,Product C,Firma 2,Standort B
48,Ware bestellen,2024-01-22 19:48:07,Julia Schneider,Product C,Firma 5,Standort D
48,Information an Kunde verschicken,2024-01-22 20:16:07,Leon Zimmermann,Product C,Firma 5,Standort E
48,Unknown Task,2024-01-22 20:31:07,Sophia Bauer,Product E,Firma 4,Standort B
48,Unknown Task,2024-01-22 20:44:07,Sophia Bauer,Product E,Firma 2,Standort B
48,Ware bestellen,2024-01-22 20:51:07,Lukas Wagner,Product B,Firma 3,Standort B
48,Information an Kunde verschicken,2024-01-22 21:08:07,Felix Schroeder,Product B,Firma 5,Standort D
48,Unknown Task,2024-01-22 21:16:07,Max Mueller,Product C,Firma 5,Standort B
48,Unknown Task,2024-01-22 21:18:07,Max Mueller,Product E,Firma 4,Standort E
48,Ware bestellen,2024-01-22 21:20:07,Leon Zimmermann,Product A,Firma 2,Standort D
48,Information an Kunde verschicken,2024-01-22 21:44:07,Niklas Weber,Product D,Firma 2,Standort A
48,Unknown Task,2024-01-22 22:10:07,Emma Hoffmann,Product C,Firma 1,Standort A
48,Unknown Task,2024-01-22 22:38:07,Mia Fischer,Product E,Firma 1,Standort A
48,Ware bestellen,2024-01-22 22:55:07,Lukas Wagner,Product D,Firma 5,Standort D
48,Information an Kunde verschicken,2024-01-22 23:18:07,Anna Schmidt,Product A,Firma 2,Standort C
48,Unknown Task,2024-01-22 23:29:07,Niklas Weber,Product B,Firma 3,Standort D
48,Unknown Task,2024-01-22 23:57:07,Mia Fischer,Product C,Firma 5,Standort A
48,Ware bestellen,2024-01-23 00:04:07,Mia Fischer,Product A,Firma 5,Standort E
48,Information an Kunde verschicken,2024-01-23 00:33:07,Niklas Weber,Product C,Firma 5,Standort A
48,Unknown Task,2024-01-23 00:48:07,Leon Zimmermann,Product D,Firma 4,Standort C
48,Unknown Task,2024-01-23 01:11:07,Felix Schroeder,Product E,Firma 2,Standort C
48,Ware bestellen,2024-01-23 01:30:07,Leon Zimmermann,Product D,Firma 1,Standort E
48,Information an Kunde verschicken,2024-01-23 02:00:07,Max Mueller,Product A,Firma 5,Standort E
48,Unknown Task,2024-01-23 02:28:07,Leon Zimmermann,Product B,Firma 5,Standort C
48,Unknown Task,2024-01-23 02:56:07,Mia Fischer,Product D,Firma 5,Standort C
48,Ware bestellen,2024-01-23 03:12:07,Anna Schmidt,Product E,Firma 2,Standort C
48,Information an Kunde verschicken,2024-01-23 03:37:07,Lukas Wagner,Product A,Firma 2,Standort C
48,Unknown Task,2024-01-23 03:59:07,Mia Fischer,Product A,Firma 3,Standort B
48,Unknown Task,2024-01-23 04:23:07,Mia Fischer,Product D,Firma 2,Standort A
48,Ware bestellen,2024-01-23 04:26:07,Anna Schmidt,Product D,Firma 1,Standort B
48,Information an Kunde verschicken,2024-01-23 04:43:07,Leon Zimmermann,Product A,Firma 3,Standort C
48,Unknown Task,2024-01-23 05:03:07,Anna Schmidt,Product B,Firma 4,Standort C
48,Unknown Task,2024-01-23 05:26:07,Sophia Bauer,Product B,Firma 2,Standort B
48,Ware bestellen,2024-01-23 05:35:07,Lukas Wagner,Product B,Firma 3,Standort A
48,Information an Kunde verschicken,2024-01-23 05:36:07,Lukas Wagner,Product E,Firma 2,Standort E
48,Unknown Task,2024-01-23 05:50:07,Sophia Bauer,Product A,Firma 2,Standort D
48,Unknown Task,2024-01-23 06:12:07,Emma Hoffmann,Product E,Firma 5,Standort A
48,Auftragsabwicklung im System starten,2024-01-23 06:27:07,Julia Schneider,Product C,Firma 3,Standort D
48,Unknown Task,2024-01-23 06:28:07,Felix Schroeder,Product A,Firma 3,Standort B
48,Ware zusammenstellen,2024-01-23 06:57:07,Anna Schmidt,Product A,Firma 3,Standort B
48,Unknown Task,2024-01-23 07:03:07,Sophia Bauer,Product A,Firma 5,Standort D
48,Bescheinigung dazulegen,2024-01-23 07:18:07,Lukas Wagner,Product D,Firma 3,Standort C
48,Unknown Task,2024-01-23 07:45:07,Mia Fischer,Product E,Firma 1,Standort E
48,Ware verpacken,2024-01-23 08:14:07,Julia Schneider,Product B,Firma 4,Standort A
48,Unknown Task,2024-01-23 08:39:07,Anna Schmidt,Product A,Firma 2,Standort B
48,Anzahl der Ware prüfen,2024-01-23 08:56:07,Lukas Wagner,Product D,Firma 1,Standort B
48,Unknown Task,2024-01-23 09:04:07,Sophia Bauer,Product E,Firma 4,Standort D
48,Unknown Task,2024-01-23 09:24:07,Sophia Bauer,Product E,Firma 3,Standort E
48,Unknown Task,2024-01-23 09:35:07,Niklas Weber,Product B,Firma 4,Standort A
48,"Informationen an 
Transporteur übermitteln",2024-01-23 09:57:07,Felix Schroeder,Product A,Firma 5,Standort D
48,Paket an Transporteur übergeben,2024-01-23 10:02:07,Sophia Bauer,Product A,Firma 2,Standort E
48,Bestellstatus im System ändern,2024-01-23 10:19:07,Mia Fischer,Product E,Firma 3,Standort A
48,Unknown Task,2024-01-23 10:30:07,Niklas Weber,Product B,Firma 5,Standort E
49,Paket an Transporteur übergeben,2024-01-22 14:45:07,Niklas Weber,Product E,Firma 3,Standort C
49,Bestellstatus im System ändern,2024-01-22 15:03:07,Lukas Wagner,Product D,Firma 5,Standort C
49,Unknown Task,2024-01-22 15:19:07,Max Mueller,Product D,Firma 2,Standort E
50,Unknown Task,2024-01-22 14:45:07,Julia Schneider,Product D,Firma 5,Standort D
50,Ware zusammenstellen,2024-01-22 15:09:07,Leon Zimmermann,Product B,Firma 2,Standort B
50,Unknown Task,2024-01-22 15:23:07,Niklas Weber,Product E,Firma 4,Standort D
50,Unknown Task,2024-01-22 15:34:07,Leon Zimmermann,Product D,Firma 5,Standort E
50,Ware verpacken,2024-01-22 15:40:07,Felix Schroeder,Product A,Firma 5,Standort E
50,Unknown Task,2024-01-22 15:59:07,Mia Fischer,Product B,Firma 3,Standort C
50,Anzahl der Ware prüfen,2024-01-22 16:14:07,Leon Zimmermann,Product E,Firma 2,Standort B
50,Unknown Task,2024-01-22 16:37:07,Lukas Wagner,Product E,Firma 3,Standort C
50,Unknown Task,2024-01-22 17:05:07,Niklas Weber,Product E,Firma 3,Standort D
50,Fehler im System eintragen,2024-01-22 17:10:07,Niklas Weber,Product C,Firma 2,Standort D
50,Lager informieren,2024-01-22 17:22:07,Anna Schmidt,Product D,Firma 4,Standort E
50,Unknown Task,2024-01-22 17:47:07,Emma Hoffmann,Product B,Firma 2,Standort E
50,Ware zusammenstellen,2024-01-22 17:56:07,Lukas Wagner,Product A,Firma 1,Standort A
50,Unknown Task,2024-01-22 18:01:07,Max Mueller,Product A,Firma 5,Standort A
50,Unknown Task,2024-01-22 18:26:07,Julia Schneider,Product A,Firma 4,Standort C
50,Ware verpacken,2024-01-22 18:56:07,Leon Zimmermann,Product C,Firma 1,Standort A
50,Unknown Task,2024-01-22 19:15:07,Anna Schmidt,Product A,Firma 2,Standort E
50,Anzahl der Ware prüfen,2024-01-22 19:39:07,Anna Schmidt,Product B,Firma 2,Standort D
50,Unknown Task,2024-01-22 20:02:07,Leon Zimmermann,Product B,Firma 5,Standort D
50,Unknown Task,2024-01-22 20:28:07,Julia Schneider,Product C,Firma 3,Standort B
50,Unknown Task,2024-01-22 20:52:07,Lukas Wagner,Product E,Firma 3,Standort B
50,Paket zur Warenausgabe bringen,2024-01-22 20:56:07,Emma Hoffmann,Product B,Firma 3,Standort C
50,Paket an Kunde übergeben,2024-01-22 21:15:07,Anna Schmidt,Product D,Firma 2,Standort B
50,Bestellstatus im System ändern,2024-01-22 21:39:07,Julia Schneider,Product B,Firma 2,Standort A
50,Unknown Task,2024-01-22 21:54:07,Leon Zimmermann,Product A,Firma 2,Standort D
51,Bestellstatus im System ändern,2024-01-22 14:45:07,Anna Schmidt,Product A,Firma 3,Standort C
51,Unknown Task,2024-01-22 14:46:07,Sophia Bauer,Product D,Firma 4,Standort B
52,Unknown Task,2024-01-22 14:45:07,Felix Schroeder,Product C,Firma 5,Standort C
52,Unknown Task,2024-01-22 15:14:07,Mia Fischer,Product C,Firma 3,Standort D
52,Ware verpacken,2024-01-22 15:20:07,Niklas Weber,Product B,Firma 2,Standort B
52,Unknown Task,2024-01-22 15:32:07,Niklas Weber,Product A,Firma 3,Standort B
52,Gewicht ptüfen,2024-01-22 15:41:07,Max Mueller,Product B,Firma 2,Standort A
52,Unknown Task,2024-01-22 15:48:07,Niklas Weber,Product B,Firma 2,Standort B
52,Unknown Task,2024-01-22 16:16:07,Felix Schroeder,Product A,Firma 1,Standort B
52,Fehler im System eintragen,2024-01-22 16:45:07,Max Mueller,Product D,Firma 4,Standort E
52,Lager informieren,2024-01-22 17:14:07,Julia Schneider,Product C,Firma 2,Standort E
52,Unknown Task,2024-01-22 17:38:07,Sophia Bauer,Product A,Firma 1,Standort A
52,Ware zusammenstellen,2024-01-22 18:04:07,Felix Schroeder,Product B,Firma 5,Standort A
52,Unknown Task,2024-01-22 18:27:07,Julia Schneider,Product B,Firma 2,Standort C
52,Bescheinigung dazulegen,2024-01-22 18:56:07,Sophia Bauer,Product D,Firma 2,Standort A
52,Unknown Task,2024-01-22 19:05:07,Felix Schroeder,Product A,Firma 2,Standort B
52,Ware verpacken,2024-01-22 19:34:07,Max Mueller,Product C,Firma 2,Standort B
52,Unknown Task,2024-01-22 19:53:07,Niklas Weber,Product B,Firma 3,Standort A
52,Verpackung prüfen,2024-01-22 20:09:07,Leon Zimmermann,Product C,Firma 2,Standort C
52,Unknown Task,2024-01-22 20:31:07,Leon Zimmermann,Product E,Firma 5,Standort C
52,Unknown Task,2024-01-22 20:54:07,Sophia Bauer,Product E,Firma 2,Standort C
52,Unknown Task,2024-01-22 20:58:07,Niklas Weber,Product D,Firma 1,Standort E
52,Paket zur Warenausgabe bringen,2024-01-22 21:27:07,Max Mueller,Product B,Firma 5,Standort E
52,Paket an Kunde übergeben,2024-01-22 21:45:07,Julia Schneider,Product C,Firma 2,Standort A
52,Bestellstatus im System ändern,2024-01-22 21:51:07,Sophia Bauer,Product D,Firma 5,Standort E
52,Unknown Task,2024-01-22 21:56:07,Felix Schroeder,Product B,Firma 3,Standort A
53,Lagerbestand überprüfen,2024-01-22 14:45:07,Max Mueller,Product A,Firma 5,Standort E
53,Unknown Task,2024-01-22 14:58:07,Anna Schmidt,Product C,Firma 4,Standort E
53,Ware bestellen,2024-01-22 15:03:07,Niklas Weber,Product C,Firma 4,Standort B
53,Information an Kunde verschicken,2024-01-22 15:06:07,Niklas Weber,Product B,Firma 3,Standort E
53,Unknown Task,2024-01-22 15:16:07,Emma Hoffmann,Product B,Firma 1,Standort D
53,Unknown Task,2024-01-22 15:17:07,Leon Zimmermann,Product C,Firma 1,Standort E
53,Auftragsabwicklung im System starten,2024-01-22 15:43:07,Julia Schneider,Product C,Firma 1,Standort B
53,Unknown Task,2024-01-22 16:12:07,Niklas Weber,Product D,Firma 5,Standort D
53,Ware zusammenstellen,2024-01-22 16:26:07,Sophia Bauer,Product A,Firma 3,Standort B
53,Unknown Task,2024-01-22 16:45:07,Mia Fischer,Product E,Firma 3,Standort A
53,Bescheinigung dazulegen,2024-01-22 16:52:07,Julia Schneider,Product C,Firma 5,Standort C
53,Unknown Task,2024-01-22 17:18:07,Leon Zimmermann,Product D,Firma 4,Standort C
53,Ware verpacken,2024-01-22 17:37:07,Lukas Wagner,Product C,Firma 1,Standort A
53,Unknown Task,2024-01-22 17:59:07,Lukas Wagner,Product E,Firma 4,Standort D
53,Anzahl der Ware prüfen,2024-01-22 18:08:07,Leon Zimmermann,Product B,Firma 3,Standort E
53,Unknown Task,2024-01-22 18:30:07,Niklas Weber,Product C,Firma 5,Standort C
53,Unknown Task,2024-01-22 18:42:07,Mia Fischer,Product B,Firma 5,Standort A
53,Unknown Task,2024-01-22 18:48:07,Emma Hoffmann,Product E,Firma 5,Standort A
53,Paket zur Warenausgabe bringen,2024-01-22 18:57:07,Niklas Weber,Product B,Firma 4,Standort D
53,Paket an Kunde übergeben,2024-01-22 19:18:07,Mia Fischer,Product B,Firma 2,Standort C
53,Bestellstatus im System ändern,2024-01-22 19:31:07,Leon Zimmermann,Product C,Firma 2,Standort D
53,Unknown Task,2024-01-22 20:00:07,Max Mueller,Product C,Firma 5,Standort E
54,Paket an Transporteur übergeben,2024-01-22 14:45:07,Lukas Wagner,Product B,Firma 1,Standort E
54,Bestellstatus im System ändern,2024-01-22 15:07:07,Julia Schneider,Product E,Firma 5,Standort A
54,Unknown Task,2024-01-22 15:15:07,Sophia Bauer,Product B,Firma 2,Standort C
55,Unknown Task,2024-01-22 14:45:07,Sophia Bauer,Product A,Firma 5,Standort C
55,Unknown Task,2024-01-22 14:57:07,Mia Fischer,Product B,Firma 4,Standort E
55,Ware bestellen,2024-01-22 15:11:07,Max Mueller,Product D,Firma 2,Standort A
55,Information an Kunde verschicken,2024-01-22 15:34:07,Julia Schneider,Product B,Firma 1,Standort D
55,Unknown Task,2024-01-22 15:50:07,Anna Schmidt,Product A,Firma 5,Standort C
55,Unknown Task,2024-01-22 16:06:07,Felix Schroeder,Product C,Firma 4,Standort B
55,Ware bestellen,2024-01-22 16:22:07,Anna Schmidt,Product D,Firma 3,Standort A
55,Information an Kunde verschicken,2024-01-22 16:52:07,Sophia Bauer,Product A,Firma 1,Standort E
55,Unknown Task,2024-01-22 17:10:07,Sophia Bauer,Product A,Firma 5,Standort C
55,Unknown Task,2024-01-22 17:21:07,Emma Hoffmann,Product C,Firma 1,Standort A
55,Auftragsabwicklung im System starten,2024-01-22 17:32:07,Felix Schroeder,Product D,Firma 3,Standort D
55,Unknown Task,2024-01-22 17:53:07,Mia Fischer,Product C,Firma 1,Standort E
55,Ware zusammenstellen,2024-01-22 17:55:07,Mia Fischer,Product C,Firma 2,Standort C
55,Unknown Task,2024-01-22 18:25:07,Leon Zimmermann,Product B,Firma 1,Standort E
55,Bescheinigung dazulegen,2024-01-22 18:27:07,Mia Fischer,Product D,Firma 3,Standort C
55,Unknown Task,2024-01-22 18:31:07,Leon Zimmermann,Product A,Firma 4,Standort C
55,Ware verpacken,2024-01-22 18:33:07,Max Mueller,Product D,Firma 4,Standort C
55,Unknown Task,2024-01-22 18:50:07,Emma Hoffmann,Product C,Firma 4,Standort E
55,Anzahl der Ware prüfen,2024-01-22 18:51:07,Lukas Wagner,Product E,Firma 1,Standort D
55,Unknown Task,2024-01-22 19:21:07,Lukas Wagner,Product A,Firma 2,Standort A
55,Unknown Task,2024-01-22 19:28:07,Julia Schneider,Product B,Firma 3,Standort B
55,Fehler im System eintragen,2024-01-22 19:38:07,Niklas Weber,Product A,Firma 3,Standort C
55,Lager informieren,2024-01-22 19:52:07,Anna Schmidt,Product B,Firma 5,Standort B
55,Unknown Task,2024-01-22 20:10:07,Anna Schmidt,Product E,Firma 5,Standort D
55,Ware zusammenstellen,2024-01-22 20:14:07,Max Mueller,Product B,Firma 5,Standort A
55,Unknown Task,2024-01-22 20:17:07,Max Mueller,Product E,Firma 3,Standort D
55,Unknown Task,2024-01-22 20:37:07,Lukas Wagner,Product C,Firma 4,Standort D
55,Ware verpacken,2024-01-22 21:04:07,Anna Schmidt,Product B,Firma 4,Standort C
55,Unknown Task,2024-01-22 21:25:07,Max Mueller,Product B,Firma 3,Standort D
55,Anzahl der Ware prüfen,2024-01-22 21:54:07,Leon Zimmermann,Product A,Firma 5,Standort D
55,Unknown Task,2024-01-22 22:21:07,Max Mueller,Product D,Firma 2,Standort C
55,Unknown Task,2024-01-22 22:26:07,Max Mueller,Product A,Firma 1,Standort B
55,Unknown Task,2024-01-22 22:41:07,Julia Schneider,Product C,Firma 4,Standort B
55,"Informationen an 
Transporteur übermitteln",2024-01-22 22:56:07,Emma Hoffmann,Product C,Firma 2,Standort E
55,Paket an Transporteur übergeben,2024-01-22 23:17:07,Max Mueller,Product E,Firma 1,Standort A
55,Bestellstatus im System ändern,2024-01-22 23:39:07,Julia Schneider,Product E,Firma 1,Standort B
55,Unknown Task,2024-01-22 23:48:07,Sophia Bauer,Product E,Firma 3,Standort E
56,Unknown Task,2024-01-22 14:45:07,Leon Zimmermann,Product C,Firma 5,Standort C
56,Ware verpacken,2024-01-22 15:04:07,Max Mueller,Product E,Firma 2,Standort E
56,Unknown Task,2024-01-22 15:23:07,Felix Schroeder,Product C,Firma 5,Standort A
56,Anzahl der Ware prüfen,2024-01-22 15:40:07,Sophia Bauer,Product C,Firma 5,Standort A
56,Unknown Task,2024-01-22 15:47:07,Niklas Weber,Product D,Firma 4,Standort A
56,Unknown Task,2024-01-22 16:04:07,Niklas Weber,Product C,Firma 4,Standort B
56,Unknown Task,2024-01-22 16:17:07,Lukas Wagner,Product E,Firma 3,Standort B
56,"Informationen an 
Transporteur übermitteln",2024-01-22 16:40:07,Lukas Wagner,Product D,Firma 5,Standort A
56,Paket an Transporteur übergeben,2024-01-22 16:57:07,Sophia Bauer,Product A,Firma 1,Standort E
56,Bestellstatus im System ändern,2024-01-22 16:59:07,Emma Hoffmann,Product A,Firma 3,Standort C
56,Unknown Task,2024-01-22 17:25:07,Sophia Bauer,Product B,Firma 5,Standort C
57,Unknown Task,2024-01-22 14:45:07,Felix Schroeder,Product D,Firma 5,Standort A
57,Fehlende Daten raussuchen,2024-01-22 15:10:07,Mia Fischer,Product A,Firma 5,Standort B
57,Kunden anschreiben,2024-01-22 15:37:07,Max Mueller,Product A,Firma 2,Standort C
57,Unknown Task,2024-01-22 15:48:07,Niklas Weber,Product B,Firma 1,Standort D
57,Unknown Task,2024-01-22 16:11:07,Sophia Bauer,Product B,Firma 2,Standort C
57,Unknown Task,2024-01-22 16:30:07,Leon Zimmermann,Product D,Firma 4,Standort D
57,Bestellung in System eintragen,2024-01-22 16:45:07,Leon Zimmermann,Product D,Firma 2,Standort C
57,Lagerbestand überprüfen,2024-01-22 16:53:07,Niklas Weber,Product B,Firma 3,Standort E
57,Unknown Task,2024-01-22 17:04:07,Mia Fischer,Product D,Firma 1,Standort C
57,Auftragsabwicklung im System starten,2024-01-22 17:30:07,Niklas Weber,Product A,Firma 4,Standort A
57,Unknown Task,2024-01-22 17:47:07,Max Mueller,Product D,Firma 1,Standort A
57,Ware zusammenstellen,2024-01-22 17:55:07,Emma Hoffmann,Product A,Firma 2,Standort C
57,Unknown Task,2024-01-22 18:15:07,Emma Hoffmann,Product E,Firma 3,Standort E
57,Bescheinigung dazulegen,2024-01-22 18:28:07,Max Mueller,Product A,Firma 4,Standort D
57,Unknown Task,2024-01-22 18:33:07,Max Mueller,Product B,Firma 5,Standort B
57,Ware verpacken,2024-01-22 18:49:07,Anna Schmidt,Product B,Firma 2,Standort D
57,Unknown Task,2024-01-22 19:19:07,Max Mueller,Product B,Firma 5,Standort A
57,Verpackung prüfen,2024-01-22 19:31:07,Emma Hoffmann,Product B,Firma 4,Standort C
57,Unknown Task,2024-01-22 19:59:07,Niklas Weber,Product C,Firma 5,Standort C
57,Unknown Task,2024-01-22 20:04:07,Felix Schroeder,Product D,Firma 3,Standort B
57,Unknown Task,2024-01-22 20:11:07,Leon Zimmermann,Product D,Firma 1,Standort E
57,Paket zur Warenausgabe bringen,2024-01-22 20:34:07,Sophia Bauer,Product D,Firma 1,Standort B
57,Paket an Kunde übergeben,2024-01-22 20:53:07,Max Mueller,Product E,Firma 1,Standort C
57,Bestellstatus im System ändern,2024-01-22 20:59:07,Lukas Wagner,Product C,Firma 3,Standort D
57,Unknown Task,2024-01-22 21:11:07,Mia Fischer,Product D,Firma 5,Standort D
58,Paket an Kunde übergeben,2024-01-22 14:45:07,Max Mueller,Product C,Firma 3,Standort C
58,Bestellstatus im System ändern,2024-01-22 15:10:07,Felix Schroeder,Product A,Firma 5,Standort D
58,Unknown Task,2024-01-22 15:19:07,Emma Hoffmann,Product B,Firma 3,Standort E
59,Unknown Task,2024-01-22 14:45:07,Felix Schroeder,Product B,Firma 2,Standort A
59,Unknown Task,2024-01-22 14:50:07,Max Mueller,Product D,Firma 1,Standort E
59,Ware verpacken,2024-01-22 15:11:07,Emma Hoffmann,Product E,Firma 5,Standort A
59,Unknown Task,2024-01-22 15:29:07,Lukas Wagner,Product C,Firma 2,Standort D
